Vgene	clone_id	Isotype	Sample	Time	Min_num
IGHV4-NL_10	569327	IgM	data-IgM	61	100
IGHV3-9	1951612	IgM	data-IgM	61	100
IGHV3-36	2264906	IgM	data-IgM	61	100
IGHV4-NL_29	1781292	IgM	data-IgM	61	100
IGHV4-NL_3	921038	IgM	data-IgM	61	100
IGHV4-NL_10	507534	IgM	data-IgM	61	100
IGHV3-187	1947627	IgM	data-IgM	61	100
IGHV4-149	1422113	IgM	data-IgM	61	100
IGHV4-NL_3	546864	IgM	data-IgM	61	100
IGHV4-NL_9	2082623	IgM	data-IgM	61	100
IGHV3-NL_11	254513	IgM	data-IgM	61	100
IGHV2-69	2083945	IgM	data-IgM	61	100
IGHV4-NL_3	1735408	IgM	data-IgM	61	100
IGHV3-36	2014813	IgM	data-IgM	61	100
IGHV4-NL_12	163056	IgM	data-IgM	61	100
IGHV4-NL_1	614988	IgM	data-IgM	61	100
IGHV4-NL_22	1776895	IgM	data-IgM	61	100
IGHV3-177	872128	IgM	data-IgM	61	100
IGHV4-NL_10	1078716	IgM	data-IgM	61	100
IGHV4-144	1246228	IgM	data-IgM	61	100
IGHV4-NL_27	1216589	IgM	data-IgM	61	100
IGHV4-NL_10	260702	IgM	data-IgM	61	100
IGHV3-88	449868	IgM	data-IgM	61	100
IGHV4-NL_3	790364	IgM	data-IgM	61	100
IGHV3-100	2346741	IgM	data-IgM	61	100
IGHV4-144	1859085	IgM	data-IgM	61	100
IGHV4-NL_3	790443	IgM	data-IgM	61	100
IGHV3-NL_17	740594	IgM	data-IgM	61	100
IGHV2-69	531146	IgM	data-IgM	61	100
IGHV4-NL_3	1793345	IgM	data-IgM	61	100
IGHV4-149	1300157	IgM	data-IgM	61	100
IGHV4-NL_28	77666	IgM	data-IgM	61	100
IGHV4-NL_12	1840628	IgM	data-IgM	61	100
IGHV3-NL_1	2011251	IgM	data-IgM	61	100
IGHV4-NL_22	702121	IgM	data-IgM	61	100
IGHV6-1	1475767	IgM	data-IgM	61	100
IGHV4-NL_13	2408114	IgM	data-IgM	61	100
IGHV4-93	207190	IgM	data-IgM	61	100
IGHV3-NL_17	678649	IgM	data-IgM	61	100
IGHV4-149	1124104	IgM	data-IgM	61	100
IGHV4-93	1043119	IgM	data-IgM	61	100
IGHV4-NL_3	1841533	IgM	data-IgM	61	100
IGHV4-144	387889	IgM	data-IgM	61	100
IGHV4-149	1123767	IgM	data-IgM	61	100
IGHV4-67	2015891	IgM	data-IgM	61	100
IGHV4-NL_29	311248	IgM	data-IgM	61	100
IGHV4-NL_3	717459	IgM	data-IgM	61	100
IGHV4-NL_10	1940951	IgM	data-IgM	61	100
IGHV4-NL_16	300077	IgM	data-IgM	61	100
IGHV4-149	592818	IgM	data-IgM	61	100
IGHV3-9	559817	IgM	data-IgM	61	100
IGHV4-149	1351141	IgM	data-IgM	61	100
IGHV4-NL_1	747067	IgM	data-IgM	61	100
IGHV6-1	1212023	IgM	data-IgM	61	100
IGHV3-52	1859277	IgM	data-IgM	61	100
IGHV4-144	1545479	IgM	data-IgM	61	100
IGHV4-NL_10	1766162	IgM	data-IgM	61	100
IGHV4-149	2379033	IgM	data-IgM	61	100
IGHV3-36	1475188	IgM	data-IgM	61	100
IGHV4-NL_29	311245	IgM	data-IgM	61	100
IGHV4-NL_5	1299231	IgM	data-IgM	61	100
IGHV4-149	259770	IgM	data-IgM	61	100
IGHV3-9	349575	IgM	data-IgM	61	100
IGHV4-NL_3	388718	IgM	data-IgM	61	100
IGHV3-152	129430	IgM	data-IgM	61	100
IGHV4-NL_28	997186	IgM	data-IgM	61	100
IGHV3-NL_9	363751	IgM	data-IgM	61	100
IGHV4-NL_6	1580992	IgM	data-IgM	61	100
IGHV4-144	2271971	IgM	data-IgM	61	100
IGHV4-144	866410	IgM	data-IgM	61	100
IGHV4-NL_36	1920110	IgM	data-IgM	61	100
IGHV4-NL_10	61592	IgM	data-IgM	61	100
IGHV3-50	1703117	IgM	data-IgM	61	100
IGHV3-36	3371	IgM	data-IgM	61	100
IGHV4-NL_16	2076941	IgM	data-IgM	61	100
IGHV4-149	1814970	IgM	data-IgM	61	100
IGHV3-37	1153163	IgM	data-IgM	61	100
IGHV3-88	1760504	IgM	data-IgM	61	100
IGHV4-NL_22	1138787	IgM	data-IgM	61	100
IGHV4-144	1040532	IgM	data-IgM	61	100
IGHV4-NL_3	388932	IgM	data-IgM	61	100
IGHV1-138	2355937	IgM	data-IgM	61	100
IGHV3-88	1127847	IgM	data-IgM	61	100
IGHV4-NL_21	999281	IgM	data-IgM	61	100
IGHV4-NL_16	414643	IgM	data-IgM	61	100
IGHV4-NL_4	1676005	IgM	data-IgM	61	100
IGHV4-NL_13	1027436	IgM	data-IgM	61	100
IGHV4-NL_12	676617	IgM	data-IgM	62	100
IGHV4-93	958583	IgM	data-IgM	62	100
IGHV4-NL_13	2409908	IgM	data-IgM	62	100
IGHV4-NL_4	251422	IgM	data-IgM	62	100
IGHV5-15	1063433	IgM	data-IgM	62	100
IGHV3-94	411986	IgM	data-IgM	62	100
IGHV4-NL_12	1387527	IgM	data-IgM	62	100
IGHV4-NL_25	982897	IgM	data-IgM	62	100
IGHV4-NL_13	2409909	IgM	data-IgM	62	100
IGHV2-69	561125	IgM	data-IgM	62	100
IGHV4-NL_10	1903844	IgM	data-IgM	62	100
IGHV4-149	1300157	IgM	data-IgM	62	100
IGHV4-NL_10	510588	IgM	data-IgM	62	100
IGHV4-NL_3	1841563	IgM	data-IgM	62	100
IGHV3-88	919121	IgM	data-IgM	62	100
IGHV3-NL_17	179026	IgM	data-IgM	62	100
IGHV5-15	1718332	IgM	data-IgM	62	100
IGHV4-117	713076	IgM	data-IgM	62	100
IGHV6-1	857108	IgM	data-IgM	62	100
IGHV4-144	1596541	IgM	data-IgM	62	100
IGHV4-NL_12	163056	IgM	data-IgM	62	100
IGHV4-NL_3	1514638	IgM	data-IgM	62	100
IGHV4-NL_3	1130457	IgM	data-IgM	62	100
IGHV4-NL_3	1744592	IgM	data-IgM	62	100
IGHV4-NL_10	968172	IgM	data-IgM	62	100
IGHV4-NL_3	2249881	IgM	data-IgM	62	100
IGHV4-144	2119207	IgM	data-IgM	62	100
IGHV3-88	697019	IgM	data-IgM	62	100
IGHV4-NL_21	1035342	IgM	data-IgM	62	100
IGHV4-NL_21	1035343	IgM	data-IgM	62	100
IGHV3-NL_17	1969428	IgM	data-IgM	62	100
IGHV4-NL_3	388586	IgM	data-IgM	62	100
IGHV3-88	74392	IgM	data-IgM	62	100
IGHV4-NL_3	1337259	IgM	data-IgM	62	100
IGHV4-NL_4	1462491	IgM	data-IgM	62	100
IGHV4-NL_1	747067	IgM	data-IgM	62	100
IGHV4-149	2379033	IgM	data-IgM	62	100
IGHV4-NL_29	1023610	IgM	data-IgM	62	100
IGHV4-NL_28	938599	IgM	data-IgM	62	100
IGHV3-NL_9	363751	IgM	data-IgM	62	100
IGHV4-NL_29	1714560	IgM	data-IgM	62	100
IGHV4-NL_4	1676228	IgM	data-IgM	62	100
IGHV3-NL_17	1139775	IgM	data-IgM	62	100
IGHV4-NL_4	2402282	IgM	data-IgM	62	100
IGHV4-NL_21	999281	IgM	data-IgM	62	100
IGHV3-NL_11	600276	IgM	data-IgM	62	100
IGHV4-NL_27	22791	IgM	data-IgM	62	100
IGHV2-69	1149218	IgM	data-IgM	62	100
IGHV2-69	142563	IgM	data-IgM	62	100
IGHV3-NL_17	2239961	IgM	data-IgM	62	100
IGHV4-NL_21	999564	IgM	data-IgM	62	100
IGHV4-117	1084814	IgM	data-IgM	62	100
IGHV3-NL_10	1948163	IgM	data-IgM	62	100
IGHV4-NL_28	77666	IgM	data-IgM	62	100
IGHV3-NL_9	1355896	IgM	data-IgM	62	100
IGHV4-NL_36	1629105	IgM	data-IgM	62	100
IGHV3-52	1288401	IgM	data-IgM	62	100
IGHV4-NL_3	718006	IgM	data-IgM	62	100
IGHV3-NL_17	654625	IgM	data-IgM	62	100
IGHV4-NL_25	568979	IgM	data-IgM	62	100
IGHV4-NL_13	657479	IgM	data-IgM	62	100
IGHV4-NL_22	519551	IgM	data-IgM	62	100
IGHV3-NL_17	654333	IgM	data-IgM	62	100
IGHV4-NL_4	2402028	IgM	data-IgM	62	100
IGHV4-NL_3	1112275	IgM	data-IgM	62	100
IGHV4-NL_9	2082623	IgM	data-IgM	62	100
IGHV4-NL_42	1406004	IgM	data-IgM	62	100
IGHV3-52	2118702	IgM	data-IgM	62	100
IGHV3-177	754340	IgM	data-IgM	62	100
IGHV4-NL_3	54942	IgM	data-IgM	62	100
IGHV3-NL_9	908954	IgM	data-IgM	62	100
IGHV4-NL_10	1604607	IgM	data-IgM	62	100
IGHV4-NL_22	685915	IgM	data-IgM	62	100
IGHV3-NL_11	2235562	IgM	data-IgM	62	100
IGHV4-149	893495	IgM	data-IgM	62	100
IGHV4-NL_3	1152306	IgM	data-IgM	62	100
IGHV3-NL_17	562759	IgM	data-IgM	62	100
IGHV3-187	1211273	IgM	data-IgM	62	100
IGHV3-177	63834	IgM	data-IgM	62	100
IGHV4-144	2413492	IgM	data-IgM	62	100
IGHV4-NL_10	171598	IgM	data-IgM	62	100
IGHV3-37	1153163	IgM	data-IgM	62	100
IGHV1-138	70241	IgM	data-IgM	62	100
IGHV4-149	896468	IgM	data-IgM	62	100
IGHV3-88	959585	IgM	data-IgM	62	100
IGHV4-NL_21	2035442	IgM	data-IgM	62	100
IGHV4-NL_4	662471	IgM	data-IgM	62	100
IGHV4-149	2305803	IgM	data-IgM	62	100
IGHV4-149	87409	IgM	data-IgM	62	100
IGHV4-NL_12	957812	IgM	data-IgM	62	100
IGHV4-NL_22	2180468	IgM	data-IgM	62	100
IGHV4-93	470548	IgM	data-IgM	62	100
IGHV4-NL_10	1941991	IgM	data-IgM	62	100
IGHV4-NL_5	1401849	IgM	data-IgM	62	100
IGHV4-NL_29	2282466	IgM	data-IgM	62	100
IGHV3-NL_19	35724	IgM	data-IgM	62	100
IGHV2-69	47419	IgM	data-IgM	62	100
IGHV4-NL_29	2205209	IgM	data-IgM	62	100
IGHV4-117	648328	IgM	data-IgM	62	100
IGHV1-124	588209	IgM	data-IgM	62	100
IGHV4-150	110655	IgM	data-IgM	63	100
IGHV3-103	2098880	IgM	data-IgM	63	100
IGHV4-NL_36	535241	IgM	data-IgM	63	100
IGHV4-NL_29	1071166	IgM	data-IgM	63	100
IGHV3-122	1280636	IgM	data-IgM	63	100
IGHV4-149	1443243	IgM	data-IgM	63	100
IGHV3-50	1466749	IgM	data-IgM	63	100
IGHV4-NL_29	1015018	IgM	data-IgM	63	100
IGHV4-NL_29	666359	IgM	data-IgM	63	100
IGHV4-93	1298090	IgM	data-IgM	63	100
IGHV4-149	1786705	IgM	data-IgM	63	100
IGHV4-NL_3	1130577	IgM	data-IgM	63	100
IGHV4-NL_4	1934283	IgM	data-IgM	63	100
IGHV4-93	1996025	IgM	data-IgM	63	100
IGHV3-NL_17	1969428	IgM	data-IgM	63	100
IGHV4-NL_3	1514802	IgM	data-IgM	63	100
IGHV4-NL_22	1138787	IgM	data-IgM	63	100
IGHV4-NL_10	510588	IgM	data-IgM	63	100
IGHV4-144	2119548	IgM	data-IgM	63	100
IGHV4-NL_3	584153	IgM	data-IgM	63	100
IGHV4-117	1362535	IgM	data-IgM	63	100
IGHV4-NL_27	1358155	IgM	data-IgM	63	100
IGHV3-9	36871	IgM	data-IgM	63	100
IGHV4-NL_3	1112272	IgM	data-IgM	63	100
IGHV4-NL_3	1996518	IgM	data-IgM	63	100
IGHV4-NL_42	1406004	IgM	data-IgM	63	100
IGHV4-NL_12	51194	IgM	data-IgM	63	100
IGHV4-NL_27	1678728	IgM	data-IgM	63	100
IGHV4-93	470548	IgM	data-IgM	63	100
IGHV4-NL_3	1734869	IgM	data-IgM	63	100
IGHV4-NL_3	388598	IgM	data-IgM	63	100
IGHV4-NL_3	1152306	IgM	data-IgM	63	100
IGHV4-NL_12	1045119	IgM	data-IgM	63	100
IGHV4-NL_1	2292005	IgM	data-IgM	63	100
IGHV4-NL_3	1620909	IgM	data-IgM	63	100
IGHV4-144	2119207	IgM	data-IgM	63	100
IGHV3-NL_17	654625	IgM	data-IgM	63	100
IGHV4-NL_21	2058017	IgM	data-IgM	63	100
IGHV3-NL_17	2250882	IgM	data-IgM	63	100
IGHV4-NL_36	802734	IgM	data-IgM	63	100
IGHV4-NL_25	1173377	IgM	data-IgM	63	100
IGHV4-NL_27	1216589	IgM	data-IgM	63	100
IGHV3-88	1756925	IgM	data-IgM	63	100
IGHV4-NL_22	2282694	IgM	data-IgM	63	100
IGHV2-69	1149218	IgM	data-IgM	63	100
IGHV3-34	161011	IgM	data-IgM	63	100
IGHV4-NL_12	1686921	IgM	data-IgM	63	100
IGHV4-NL_22	702121	IgM	data-IgM	63	100
IGHV4-NL_3	718002	IgM	data-IgM	63	100
IGHV4-149	1258272	IgM	data-IgM	63	100
IGHV3-50	1164826	IgM	data-IgM	63	100
IGHV4-93	210291	IgM	data-IgM	63	100
IGHV4-NL_28	1889601	IgM	data-IgM	63	100
IGHV4-NL_3	1744592	IgM	data-IgM	63	100
IGHV4-NL_21	1862079	IgM	data-IgM	63	100
IGHV4-NL_10	1038053	IgM	data-IgM	63	100
IGHV2-69	2334167	IgM	data-IgM	63	100
IGHV4-117	1362900	IgM	data-IgM	63	100
IGHV3-88	2078141	IgM	data-IgM	63	100
IGHV4-NL_10	968172	IgM	data-IgM	63	100
IGHV4-NL_30	2080346	IgM	data-IgM	63	100
IGHV4-NL_3	1841533	IgM	data-IgM	63	100
IGHV4-NL_4	1937280	IgM	data-IgM	63	100
IGHV4-NL_3	790364	IgM	data-IgM	63	100
IGHV3-NL_9	1355896	IgM	data-IgM	63	100
IGHV4-149	880961	IgM	data-IgM	63	100
IGHV4-NL_21	1035344	IgM	data-IgM	63	100
IGHV4-67	2015891	IgM	data-IgM	63	100
IGHV3-88	697019	IgM	data-IgM	63	100
IGHV4-NL_4	251627	IgM	data-IgM	63	100
IGHV3-9	2118338	IgM	data-IgM	63	100
IGHV4-93	1043119	IgM	data-IgM	63	100
IGHV3-NL_10	130771	IgM	data-IgM	63	100
IGHV3-NL_19	367790	IgM	data-IgM	63	100
IGHV3-NL_17	562759	IgM	data-IgM	63	100
IGHV4-NL_3	1002961	IgM	data-IgM	63	100
IGHV4-117	1774272	IgM	data-IgM	63	100
IGHV4-NL_3	1133001	IgM	data-IgM	63	100
IGHV4-NL_28	997186	IgM	data-IgM	63	100
IGHV3-NL_10	1206398	IgM	data-IgM	63	100
IGHV3-9	2100465	IgM	data-IgM	63	100
IGHV4-149	2236812	IgM	data-IgM	63	100
IGHV4-149	1349151	IgM	data-IgM	63	100
IGHV4-NL_29	150760	IgM	data-IgM	63	100
IGHV4-149	893596	IgM	data-IgM	63	100
IGHV4-144	1834145	IgM	data-IgM	63	100
IGHV4-149	592003	IgM	data-IgM	63	100
IGHV4-149	893605	IgM	data-IgM	63	100
IGHV4-NL_25	1706440	IgM	data-IgM	63	100
IGHV4-NL_10	507534	IgM	data-IgM	63	100
IGHV4-144	2376086	IgM	data-IgM	63	100
IGHV4-NL_25	1487456	IgM	data-IgM	63	100
IGHV4-NL_4	661522	IgM	data-IgM	63	100
IGHV3-NL_17	2239961	IgM	data-IgM	63	100
IGHV3-NL_19	1359394	IgM	data-IgM	63	100
IGHV4-NL_3	2301572	IgM	data-IgM	63	100
IGHV4-NL_1	682296	IgM	data-IgM	63	100
IGHV3-152	1468993	IgM	data-IgM	63	100
IGHV4-NL_29	150761	IgM	data-IgM	63	100
IGHV4-NL_4	1673671	IgM	data-IgM	63	100
IGHV2-69	1149218	IgM	data-IgM	64	100
IGHV4-NL_4	1676228	IgM	data-IgM	64	100
IGHV4-NL_1	329445	IgM	data-IgM	64	100
IGHV4-NL_3	1513994	IgM	data-IgM	64	100
IGHV5-157	1000148	IgM	data-IgM	64	100
IGHV4-NL_1	614988	IgM	data-IgM	64	100
IGHV4-144	2304021	IgM	data-IgM	64	100
IGHV4-117	2066108	IgM	data-IgM	64	100
IGHV4-NL_25	146699	IgM	data-IgM	64	100
IGHV3-NL_10	130771	IgM	data-IgM	64	100
IGHV4-NL_9	2082623	IgM	data-IgM	64	100
IGHV4-NL_3	2249881	IgM	data-IgM	64	100
IGHV3-NL_10	1948163	IgM	data-IgM	64	100
IGHV4-149	1422113	IgM	data-IgM	64	100
IGHV4-NL_3	1003078	IgM	data-IgM	64	100
IGHV4-NL_29	1781292	IgM	data-IgM	64	100
IGHV4-NL_10	173491	IgM	data-IgM	64	100
IGHV4-93	1298090	IgM	data-IgM	64	100
IGHV5-15	2038777	IgM	data-IgM	64	100
IGHV3-152	627917	IgM	data-IgM	64	100
IGHV4-NL_16	1650320	IgM	data-IgM	64	100
IGHV3-9	36377	IgM	data-IgM	64	100
IGHV4-NL_10	1413305	IgM	data-IgM	64	100
IGHV4-NL_4	1937280	IgM	data-IgM	64	100
IGHV4-NL_13	2409908	IgM	data-IgM	64	100
IGHV3-88	1483602	IgM	data-IgM	64	100
IGHV4-117	2398024	IgM	data-IgM	64	100
IGHV4-NL_12	676212	IgM	data-IgM	64	100
IGHV4-144	2270407	IgM	data-IgM	64	100
IGHV4-150	1953593	IgM	data-IgM	64	100
IGHV4-NL_28	708945	IgM	data-IgM	64	100
IGHV4-NL_13	2409909	IgM	data-IgM	64	100
IGHV3-122	2005053	IgM	data-IgM	64	100
IGHV3-NL_10	1102149	IgM	data-IgM	64	100
IGHV4-NL_3	1620869	IgM	data-IgM	64	100
IGHV4-NL_3	258204	IgM	data-IgM	64	100
IGHV3-177	2294126	IgM	data-IgM	64	100
IGHV3-36	1475188	IgM	data-IgM	64	100
IGHV4-NL_4	1462491	IgM	data-IgM	64	100
IGHV3-50	1218233	IgM	data-IgM	64	100
IGHV4-NL_10	521255	IgM	data-IgM	64	100
IGHV4-NL_4	2156910	IgM	data-IgM	64	100
IGHV3-NL_17	179026	IgM	data-IgM	64	100
IGHV3-187	1211273	IgM	data-IgM	64	100
IGHV4-NL_28	706683	IgM	data-IgM	64	100
IGHV3-88	201651	IgM	data-IgM	64	100
IGHV4-NL_4	323468	IgM	data-IgM	64	100
IGHV4-150	110655	IgM	data-IgM	64	100
IGHV4-NL_1	1992552	IgM	data-IgM	64	100
IGHV4-NL_36	291197	IgM	data-IgM	64	100
IGHV4-NL_28	335683	IgM	data-IgM	64	100
IGHV3-52	233332	IgM	data-IgM	64	100
IGHV4-NL_36	802734	IgM	data-IgM	64	100
IGHV4-NL_10	1689548	IgM	data-IgM	64	100
IGHV4-NL_22	914885	IgM	data-IgM	64	100
IGHV4-144	2120342	IgM	data-IgM	64	100
IGHV3-NL_19	367790	IgM	data-IgM	64	100
IGHV2-69	813039	IgM	data-IgM	64	100
IGHV4-NL_10	1604607	IgM	data-IgM	64	100
IGHV4-NL_3	920557	IgM	data-IgM	64	100
IGHV1-138	1957109	IgM	data-IgM	64	100
IGHV4-NL_16	845610	IgM	data-IgM	64	100
IGHV4-NL_36	429492	IgM	data-IgM	64	100
IGHV4-NL_3	534737	IgM	data-IgM	64	100
IGHV4-NL_12	1819682	IgM	data-IgM	64	100
IGHV4-149	87409	IgM	data-IgM	64	100
IGHV1-138	1799694	IgM	data-IgM	64	100
IGHV4-NL_21	1421415	IgM	data-IgM	64	100
IGHV3-NL_17	1139775	IgM	data-IgM	64	100
IGHV4-149	1351140	IgM	data-IgM	64	100
IGHV4-NL_4	1763567	IgM	data-IgM	64	100
IGHV4-93	1501156	IgM	data-IgM	64	100
IGHV4-NL_10	507534	IgM	data-IgM	64	100
IGHV4-NL_3	388968	IgM	data-IgM	64	100
IGHV4-144	1040532	IgM	data-IgM	64	100
IGHV3-NL_17	654517	IgM	data-IgM	64	100
IGHV3-9	36871	IgM	data-IgM	64	100
IGHV4-117	1084814	IgM	data-IgM	64	100
IGHV1-138	1256123	IgM	data-IgM	64	100
IGHV4-NL_3	1112275	IgM	data-IgM	64	100
IGHV4-NL_10	171598	IgM	data-IgM	64	100
IGHV4-NL_3	1002236	IgM	data-IgM	64	100
IGHV4-NL_36	1920110	IgM	data-IgM	64	100
IGHV4-NL_36	1797070	IgM	data-IgM	64	100
IGHV5-15	1718332	IgM	data-IgM	64	100
IGHV4-NL_3	546865	IgM	data-IgM	64	100
IGHV4-NL_3	1226378	IgM	data-IgM	64	100
IGHV4-NL_3	718006	IgM	data-IgM	64	100
IGHV3-NL_17	678649	IgM	data-IgM	64	100
IGHV4-NL_21	1506538	IgM	data-IgM	64	100
IGHV4-NL_3	1744593	IgM	data-IgM	64	100
IGHV4-NL_13	2441392	IgM	data-IgM	64	100
IGHV4-NL_28	77666	IgM	data-IgM	64	100
IGHV4-149	876718	IgM	data-IgM	64	100
IGHV4-NL_27	2058615	IgM	data-IgM	64	100
IGHV4-NL_4	1762456	IgM	data-IgM	64	100
IGHV3-NL_19	1359394	IgM	data-IgM	64	100
IGHV4-NL_10	1903844	IgM	data-IgM	64	100
IGHV3-88	449868	IgM	data-IgM	64	100
IGHV4-NL_3	1112283	IgM	data-IgM	64	100
IGHV4-NL_3	1055038	IgM	data-IgM	65	100
IGHV4-93	958542	IgM	data-IgM	65	100
IGHV4-144	2270407	IgM	data-IgM	65	100
IGHV3-NL_17	562759	IgM	data-IgM	65	100
IGHV4-NL_4	661522	IgM	data-IgM	65	100
IGHV4-NL_25	1536695	IgM	data-IgM	65	100
IGHV3-NL_9	363751	IgM	data-IgM	65	100
IGHV4-NL_29	1016653	IgM	data-IgM	65	100
IGHV4-NL_10	260702	IgM	data-IgM	65	100
IGHV4-NL_3	1744323	IgM	data-IgM	65	100
IGHV4-NL_25	2124446	IgM	data-IgM	65	100
IGHV3-177	1460696	IgM	data-IgM	65	100
IGHV4-149	876718	IgM	data-IgM	65	100
IGHV4-NL_3	170586	IgM	data-IgM	65	100
IGHV4-NL_12	957812	IgM	data-IgM	65	100
IGHV4-NL_4	2283693	IgM	data-IgM	65	100
IGHV4-93	609096	IgM	data-IgM	65	100
IGHV4-NL_3	1130590	IgM	data-IgM	65	100
IGHV3-NL_9	1355152	IgM	data-IgM	65	100
IGHV3-52	1558031	IgM	data-IgM	65	100
IGHV3-177	556816	IgM	data-IgM	65	100
IGHV1-138	70241	IgM	data-IgM	65	100
IGHV4-NL_21	999564	IgM	data-IgM	65	100
IGHV4-149	337146	IgM	data-IgM	65	100
IGHV3-NL_19	35803	IgM	data-IgM	65	100
IGHV3-177	2294126	IgM	data-IgM	65	100
IGHV4-NL_28	1372554	IgM	data-IgM	65	100
IGHV4-NL_3	2048947	IgM	data-IgM	65	100
IGHV4-NL_28	639799	IgM	data-IgM	65	100
IGHV4-149	1961622	IgM	data-IgM	65	100
IGHV1-138	1496764	IgM	data-IgM	65	100
IGHV4-NL_3	584153	IgM	data-IgM	65	100
IGHV4-93	1996025	IgM	data-IgM	65	100
IGHV3-36	3371	IgM	data-IgM	65	100
IGHV3-36	1370172	IgM	data-IgM	65	100
IGHV4-NL_10	171461	IgM	data-IgM	65	100
IGHV4-144	1834145	IgM	data-IgM	65	100
IGHV4-NL_4	1954734	IgM	data-IgM	65	100
IGHV4-149	1021005	IgM	data-IgM	65	100
IGHV4-117	2398024	IgM	data-IgM	65	100
IGHV4-NL_10	1903844	IgM	data-IgM	65	100
IGHV3-88	919474	IgM	data-IgM	65	100
IGHV5-15	1063433	IgM	data-IgM	65	100
IGHV4-NL_3	1735391	IgM	data-IgM	65	100
IGHV4-144	2392184	IgM	data-IgM	65	100
IGHV4-NL_10	1077187	IgM	data-IgM	65	100
IGHV3-NL_19	368271	IgM	data-IgM	65	100
IGHV3-50	1466749	IgM	data-IgM	65	100
IGHV4-NL_3	1226378	IgM	data-IgM	65	100
IGHV3-88	1483602	IgM	data-IgM	65	100
IGHV4-NL_1	614988	IgM	data-IgM	65	100
IGHV4-NL_3	391672	IgM	data-IgM	65	100
IGHV3-88	1686020	IgM	data-IgM	65	100
IGHV3-9	2118338	IgM	data-IgM	65	100
IGHV3-NL_10	130771	IgM	data-IgM	65	100
IGHV4-NL_4	1462491	IgM	data-IgM	65	100
IGHV3-88	449868	IgM	data-IgM	65	100
IGHV4-NL_1	1122573	IgM	data-IgM	65	100
IGHV4-NL_3	1514802	IgM	data-IgM	65	100
IGHV1-138	1256123	IgM	data-IgM	65	100
IGHV3-NL_1	27167	IgM	data-IgM	65	100
IGHV4-117	1084814	IgM	data-IgM	65	100
IGHV3-152	2122013	IgM	data-IgM	65	100
IGHV3-177	2001236	IgM	data-IgM	65	100
IGHV4-NL_33	2131543	IgM	data-IgM	65	100
IGHV3-NL_17	318190	IgM	data-IgM	65	100
IGHV4-NL_4	2402282	IgM	data-IgM	65	100
IGHV4-NL_13	1477165	IgM	data-IgM	65	100
IGHV4-NL_3	534737	IgM	data-IgM	65	100
IGHV4-144	1040524	IgM	data-IgM	65	100
IGHV4-NL_4	1011063	IgM	data-IgM	65	100
IGHV4-NL_3	1003078	IgM	data-IgM	65	100
IGHV2-69	531146	IgM	data-IgM	65	100
IGHV4-NL_3	54782	IgM	data-IgM	65	100
IGHV3-5	327785	IgM	data-IgM	65	100
IGHV4-144	2376086	IgM	data-IgM	65	100
IGHV4-NL_10	1941991	IgM	data-IgM	65	100
IGHV3-177	63834	IgM	data-IgM	65	100
IGHV4-93	1501156	IgM	data-IgM	65	100
IGHV4-NL_1	1322209	IgM	data-IgM	65	100
IGHV4-144	1545479	IgM	data-IgM	65	100
IGHV3-88	959584	IgM	data-IgM	65	100
IGHV4-NL_3	1848912	IgM	data-IgM	65	100
IGHV4-NL_3	1152306	IgM	data-IgM	65	100
IGHV4-NL_4	1676005	IgM	data-IgM	65	100
IGHV4-NL_10	1689260	IgM	data-IgM	65	100
IGHV3-152	724353	IgM	data-IgM	65	100
IGHV3-128	1899951	IgM	data-IgM	65	100
IGHV3-122	2005053	IgM	data-IgM	65	100
IGHV4-149	1694652	IgM	data-IgM	65	100
IGHV4-NL_22	1812123	IgM	data-IgM	65	100
IGHV4-NL_16	414643	IgM	data-IgM	65	100
IGHV4-NL_4	1676003	IgM	data-IgM	65	100
IGHV4-NL_4	251627	IgM	data-IgM	65	100
IGHV2-69	567615	IgM	data-IgM	65	100
IGHV6-1	856208	IgM	data-IgM	65	100
IGHV4-NL_5	1401849	IgM	data-IgM	65	100
IGHV4-NL_36	429584	IgM	data-IgM	65	100
IGHV3-NL_19	552028	IgM	data-IgM	65	100
IGHV4-NL_1	2174594	IgM	data-IgM	65	100
IGHV4-NL_4	1673671	IgM	data-IgM	66	100
IGHV3-53	892295	IgM	data-IgM	66	100
IGHV3-122	2005053	IgM	data-IgM	66	100
IGHV4-93	958583	IgM	data-IgM	66	100
IGHV4-149	1814970	IgM	data-IgM	66	100
IGHV3-36	1475188	IgM	data-IgM	66	100
IGHV4-NL_3	544328	IgM	data-IgM	66	100
IGHV4-117	2148957	IgM	data-IgM	66	100
IGHV4-NL_1	341518	IgM	data-IgM	66	100
IGHV4-NL_4	1763567	IgM	data-IgM	66	100
IGHV4-NL_29	1781292	IgM	data-IgM	66	100
IGHV4-NL_28	335683	IgM	data-IgM	66	100
IGHV4-NL_21	153151	IgM	data-IgM	66	100
IGHV4-NL_28	706683	IgM	data-IgM	66	100
IGHV4-NL_29	311245	IgM	data-IgM	66	100
IGHV4-NL_25	2319204	IgM	data-IgM	66	100
IGHV4-NL_22	2180468	IgM	data-IgM	66	100
IGHV4-NL_3	753724	IgM	data-IgM	66	100
IGHV4-NL_29	1751666	IgM	data-IgM	66	100
IGHV3-NL_11	2235562	IgM	data-IgM	66	100
IGHV4-NL_3	920557	IgM	data-IgM	66	100
IGHV4-NL_3	1002961	IgM	data-IgM	66	100
