clone_id	IsotypeList	Donor count	CDR3aa len
47318	IgM	1	12
47319	IgM	1	12
47447	IgM	1	12
47473	IgM	1	12
47474	IgM	1	12
47855	IgM	1	12
47856	IgM	1	12
47857	IgM	1	12
47858	IgM	1	12
47859	IgM	1	12
47860	IgM	1	12
47861	IgM	1	12
47862	IgM	1	12
48155	IgM	1	12
48156	IgM	1	12
48218	IgM	1	12
48219	IgM	1	12
48220	IgM	1	12
48221	IgM	1	12
48222	IgM	1	12
48459	IgM	1	12
48802	IgM	1	12
48803	IgM	1	12
48804	IgM	1	12
48949	IgM	1	12
48950	IgM	1	12
49059	IgM	1	12
49060	IgM	1	12
49061	IgM	1	12
49062	IgM	2	12
49063	IgM	1	12
49064	IgM	1	12
49065	IgM	1	12
49066	IgM|IgD	3	12
49067	IgM	1	12
49068	IgM	1	12
49069	IgM	1	12
49070	IgM	1	12
49071	IgM	1	12
49072	IgM	1	12
49073	IgM	1	12
49074	IgM	1	12
49075	IgM	1	12
49076	IgM	1	12
49281	IgM	1	12
49282	IgM	1	12
49403	IgM	1	12
49755	IgM	1	12
49756	IgM	1	12
49960	IgM	1	12
50243	IgM	1	12
51215	IgM	1	12
51216	IgM	1	12
51217	IgM	1	12
51218	IgM	1	12
51219	IgM	1	12
51649	IgM	1	12
51669	IgM	1	12
51670	IgM	1	12
51671	IgM	1	12
51755	IgM|IgD	1	12
51948	IgM	1	12
51949	IgM	1	12
51950	IgM	1	12
51951	IgM	1	12
51952	IgM	1	12
51953	IgM	1	12
51954	IgM	1	12
51955	IgM	1	12
51956	IgM	1	12
51957	IgM	1	12
51958	IgM	1	12
51959	IgM	1	12
51960	IgM	1	12
51961	IgM	1	12
51962	IgM	1	12
51963	IgM	1	12
51964	IgM	1	12
52364	IgM	1	12
52683	IgM	1	12
52684	IgM	1	12
52685	IgM	1	12
52686	IgM	1	12
52687	IgM	1	12
52890	IgM	1	12
52891	IgM	1	12
52892	IgM	1	12
52893	IgM	1	12
52900	IgM|IgG	1	12
52975	IgM	1	12
53175	IgM|IgG	2	12
53549	IgM|IgA	1	12
53646	IgM|IgA|IgG	1	12
53654	IgM|IgA	1	12
53655	IgM	1	12
53656	IgM	1	12
53657	IgM	1	12
53658	IgM	1	12
53659	IgM	1	12
53660	IgM	1	12
53661	IgM	1	12
53662	IgM	1	12
53663	IgM	1	12
53664	IgM	1	12
53665	IgM	1	12
53666	IgM	1	12
53667	IgM	1	12
53668	IgM	1	12
53669	IgM	1	12
53670	IgM|IgG	1	12
53671	IgM	1	12
53672	IgM	1	12
53673	IgM	1	12
53674	IgM	1	12
53708	IgM	1	12
54579	IgM	1	12
54580	IgM	1	12
54581	IgM	1	12
54769	IgM	1	12
54770	IgM	1	12
55028	IgM	1	12
55029	IgM	1	12
55296	IgM	1	12
55393	IgM	1	12
55737	IgM	1	12
55738	IgM	1	12
55739	IgM	1	12
55740	IgM	1	12
55741	IgM	1	12
55742	IgM	1	12
55743	IgM	1	12
55744	IgM	1	12
55745	IgM	1	12
55746	IgM	1	12
55747	IgM	1	12
55748	IgM	1	12
56457	IgM|IgA	2	12
56462	IgM	1	12
56480	IgM	1	12
56481	IgM	1	12
56482	IgM	1	12
56592	IgM	1	12
56652	IgM	2	12
56653	IgM	2	12
56654	IgM	1	12
56655	IgM	1	12
56656	IgM	2	12
56657	IgM	1	12
56721	IgM	1	12
56861	IgM	1	12
56963	IgM	1	12
56964	IgM	1	12
57106	IgM	1	12
57653	IgM|IgA	1	12
57958	IgM	2	12
57999	IgM	1	12
58082	IgM	1	12
58292	IgM|IgA|IgG|IgD	1	12
58649	IgM	1	12
58857	IgM	1	12
58889	IgM	1	12
58890	IgM	1	12
59165	IgM	1	12
59166	IgM	1	12
59167	IgM	1	12
59168	IgM	1	12
59518	IgM	1	12
59519	IgM	1	12
59520	IgM	1	12
59919	IgM	1	12
59920	IgM	1	12
59921	IgM|IgG	1	12
59957	IgM	1	12
60006	IgM|IgA	1	12
60007	IgM	1	12
60008	IgM	1	12
60009	IgM	1	12
60010	IgM	1	12
60011	IgM	1	12
60012	IgM	1	12
60190	IgM	1	12
60191	IgM	1	12
60247	IgM	1	12
60258	IgM	1	12
60297	IgM	1	12
60306	IgM	1	12
60374	IgM	1	12
60733	IgM	1	12
60749	IgM	1	12
60961	IgM	1	12
61072	IgM	1	12
61073	IgM|IgG	1	12
61074	IgM	1	12
61075	IgM	1	12
61076	IgM	1	12
61077	IgM	1	12
61078	IgM	1	12
61079	IgM	1	12
61080	IgM	1	12
61081	IgM	1	12
61082	IgM	1	12
61083	IgM	2	12
61084	IgM	1	12
61085	IgM	1	12
61086	IgM	1	12
61087	IgM|IgG	1	12
61088	IgM	1	12
61389	IgM	1	12
61390	IgM	1	12
61437	IgM	1	12
61485	IgM	1	12
61766	IgM	1	12
61767	IgM	1	12
61768	IgM	1	12
61863	IgM|IgA|IgG|IgD	2	12
61866	IgM|IgA	1	12
61874	IgM	1	12
61912	IgM	1	12
62044	IgM	1	12
62189	IgM	1	12
62190	IgM	1	12
62413	IgM	1	12
62444	IgM	1	12
62445	IgM	1	12
62446	IgM	1	12
62447	IgM|IgA|IgG	2	12
62599	IgM	1	12
62629	IgM	1	12
62670	IgM	1	12
62912	IgM	1	12
63046	IgM	1	12
63047	IgM	1	12
63217	IgM	1	12
63335	IgM	1	12
63425	IgM	1	12
63440	IgM	1	12
63449	IgM	1	12
63492	IgM	1	12
63493	IgM	1	12
63494	IgM	1	12
63495	IgM	1	12
63496	IgM	1	12
63497	IgM	1	12
63498	IgM	1	12
63499	IgM	1	12
63605	IgM	1	12
63626	IgM	1	12
63627	IgM	1	12
63628	IgM	1	12
63629	IgM	1	12
63630	IgM	1	12
63631	IgM	1	12
63674	IgM	1	12
63784	IgM	1	12
63785	IgM	1	12
64334	IgM	1	12
64355	IgM	1	12
64388	IgM	1	12
64389	IgM	1	12
64475	IgM	1	12
64476	IgM	1	12
64477	IgM	1	12
64478	IgM	1	12
64755	IgM	1	12
64756	IgM	1	12
64757	IgM	1	12
64758	IgM	1	12
64879	IgM|IgA|IgG	1	12
64910	IgE|IgM|IgA|IgG	1	12
64958	IgM	1	12
64967	IgM	1	12
65299	IgM	1	12
65300	IgM	1	12
65301	IgM	1	12
65330	IgM|IgA	1	12
65359	IgM	1	12
65360	IgM	1	12
65572	IgM	1	12
65573	IgM	1	12
65574	IgM	1	12
65575	IgM	1	12
65576	IgM	1	12
65577	IgM	1	12
65695	IgM|IgD	1	12
65702	IgM	1	12
65751	IgM	1	12
65764	IgM	1	12
65795	IgM|IgA	2	12
65799	IgM	1	12
65837	IgM	1	12
65955	IgM	1	12
65979	IgM	2	12
66047	IgM	1	12
66049	IgM	1	12
66156	IgM	1	12
66157	IgM	1	12
66158	IgM	1	12
66159	IgM	1	12
66160	IgM	1	12
66161	IgM	1	12
66162	IgM	1	12
66163	IgM	1	12
66164	IgM	1	12
66165	IgM	1	12
67428	IgM	1	12
67641	IgM	1	12
67642	IgM	1	12
67643	IgM	1	12
67644	IgM	1	12
67645	IgM	1	12
67646	IgM	1	12
67647	IgM	1	12
67648	IgM	1	12
67649	IgM	1	12
67650	IgM	1	12
67800	IgM	1	12
67865	IgM	1	12
67866	IgM	1	12
67887	IgM	1	12
67921	IgM	1	12
67922	IgM	1	12
67991	IgM	1	12
68209	IgM	1	12
68253	IgM	1	12
68382	IgM	1	12
68383	IgM	1	12
68384	IgM	1	12
68385	IgM	1	12
68386	IgM	1	12
68387	IgM	1	12
68388	IgM	1	12
68389	IgM	1	12
68669	IgM	1	12
68670	IgM	1	12
68671	IgM	1	12
68795	IgM	1	12
68796	IgM	1	12
68820	IgM	1	12
68861	IgM	1	12
68883	IgM	1	12
68943	IgM	1	12
68993	IgM	1	12
69006	IgM	1	12
69011	IgM	1	12
69140	IgM	1	12
69162	IgM	1	12
69163	IgM	1	12
69164	IgM	1	12
69207	IgM	1	12
69242	IgM	1	12
69243	IgM	1	12
69311	IgM	1	12
69334	IgM	1	12
69384	IgM	1	12
69400	IgM	1	12
69401	IgM	1	12
69402	IgM	1	12
69403	IgM	1	12
69404	IgM	1	12
69464	IgM	1	12
69465	IgM	1	12
69562	IgM	1	12
69563	IgM	1	12
69782	IgM|IgG	1	12
69783	IgM|IgA|IgG	1	12
69803	IgM	1	12
69818	IgM	1	12
69819	IgM	1	12
69820	IgM	1	12
69821	IgM	1	12
69822	IgM	1	12
69823	IgM	1	12
69824	IgM	1	12
69825	IgM	1	12
69826	IgM	1	12
69827	IgM	1	12
69828	IgM	1	12
69829	IgM	1	12
69830	IgM	1	12
69831	IgM	1	12
69832	IgM	1	12
69833	IgM	1	12
69834	IgM	1	12
69835	IgM	1	12
69836	IgM	1	12
69900	IgM	1	12
69931	IgM	1	12
69965	IgM	1	12
69966	IgM	1	12
69967	IgM	1	12
69968	IgM	1	12
69969	IgM	1	12
69970	IgM|IgA	1	12
69971	IgM	1	12
69972	IgM	1	12
69973	IgM	1	12
69974	IgM	1	12
69975	IgM	1	12
69976	IgM	1	12
69977	IgM	1	12
69978	IgM	1	12
70011	IgM	1	12
70080	IgM	1	12
70081	IgM	1	12
70082	IgM	1	12
70083	IgM	1	12
70084	IgM	1	12
70085	IgM	1	12
70392	IgM	1	12
70426	IgM|IgD	1	12
70435	IgM	1	12
70561	IgM	1	12
70587	IgM|IgG	1	12
70664	IgM	1	12
70750	IgM|IgA	1	12
70789	IgM	1	12
71072	IgM	1	12
71073	IgM	1	12
71074	IgM	1	12
71075	IgM	1	12
71076	IgM	1	12
71077	IgM	1	12
71078	IgM	1	12
71079	IgM	1	12
71080	IgM	1	12
71081	IgM	1	12
71082	IgM	1	12
71083	IgM	1	12
71084	IgM	1	12
71085	IgM	1	12
71086	IgM	1	12
71687	IgM	1	12
72084	IgM	1	12
72174	IgM	1	12
72217	IgM|IgA	1	12
72218	IgM	1	12
72563	IgM	1	12
72616	IgM	1	12
72617	IgM	1	12
72801	IgM	1	12
72833	IgM	1	12
72834	IgM	1	12
72835	IgM	1	12
72836	IgM	1	12
72837	IgM	1	12
72963	IgM|IgA	1	12
72967	IgM	1	12
72983	IgM	1	12
73307	IgM	1	12
73308	IgM	1	12
73309	IgM	1	12
73808	IgM	1	12
74052	IgM	1	12
74053	IgM	1	12
74122	IgM	1	12
74355	IgM	1	12
74656	IgM	1	12
74657	IgM	1	12
74713	IgM	1	12
74781	IgM	1	12
74820	IgM	1	12
74821	IgM	1	12
74822	IgM	1	12
74823	IgM	1	12
74824	IgM	1	12
75102	IgM	1	12
75150	IgM	1	12
75205	IgM	1	12
75473	IgM	1	12
75492	IgM	1	12
75493	IgM	1	12
75494	IgM	1	12
75495	IgM	1	12
75496	IgM	1	12
75497	IgM	1	12
75498	IgM	1	12
75499	IgM	2	12
75500	IgM	1	12
75501	IgM	1	12
75502	IgM	1	12
75503	IgM	1	12
75504	IgM	1	12
75505	IgM	1	12
75506	IgM	1	12
75507	IgM	1	12
75508	IgM	1	12
75509	IgM	1	12
75510	IgM	1	12
75511	IgM	1	12
75512	IgM	1	12
75513	IgM	1	12
75514	IgM	1	12
75519	IgM|IgG	1	12
75803	IgM	1	12
76020	IgM	1	12
76056	IgM|IgA|IgG	1	12
76154	IgM	1	12
76155	IgM	1	12
76156	IgM	1	12
76157	IgM	1	12
76158	IgM	1	12
76401	IgM	1	12
76402	IgM	1	12
76585	IgM	1	12
76621	IgM	1	12
76710	IgM|IgA	1	12
76742	IgM	1	12
76804	IgM	1	12
76805	IgM	1	12
76806	IgM	1	12
76807	IgM	1	12
76808	IgM	1	12
76809	IgM	1	12
76810	IgM	1	12
76811	IgM	1	12
76812	IgM	1	12
76813	IgM	1	12
76814	IgM	1	12
76815	IgM	1	12
76816	IgM	1	12
76817	IgM	1	12
76818	IgM	1	12
76819	IgM	1	12
76820	IgM	1	12
77140	IgM	1	12
77141	IgM	1	12
77194	IgM|IgG	1	12
77196	IgM|IgA|IgG|IgD	2	12
77246	IgM	1	12
77259	IgM	1	12
77318	IgM|IgG	2	12
77335	IgM	2	12
77351	IgM	1	12
77352	IgM|IgA	1	12
77353	IgM	1	12
77354	IgM	1	12
77355	IgM	1	12
77356	IgM	1	12
77357	IgM	1	12
77358	IgM	1	12
77359	IgM	1	12
77360	IgM	1	12
77769	IgM	1	12
77770	IgM	1	12
77771	IgM	1	12
77772	IgM	1	12
77773	IgM	1	12
77774	IgM	1	12
77775	IgM	1	12
77776	IgM	1	12
77777	IgM	1	12
77928	IgM	1	12
77929	IgM	1	12
77930	IgM	1	12
78076	IgM	1	12
78077	IgM	1	12
78078	IgM	1	12
78079	IgM	1	12
78080	IgM	1	12
78081	IgM	1	12
78082	IgM	1	12
78083	IgM	1	12
78084	IgM	1	12
78382	IgM	1	12
78443	IgM	1	12
78444	IgM	1	12
78445	IgM	1	12
78446	IgM	1	12
78447	IgM	1	12
78448	IgM	1	12
78449	IgM	1	12
78559	IgM	1	12
78706	IgM	1	12
78863	IgM	1	12
78864	IgM	1	12
78865	IgM	1	12
78866	IgM	1	12
78867	IgM	1	12
78868	IgM	1	12
79316	IgM|IgE|IgG	1	12
79363	IgM	1	12
79364	IgM	1	12
79365	IgM	1	12
79366	IgM	1	12
79367	IgM|IgA|IgG	1	12
79368	IgM	1	12
79369	IgM	1	12
79562	IgM	1	12
79578	IgM	1	12
79579	IgM	1	12
79580	IgM	1	12
79581	IgM	1	12
79582	IgM	1	12
79705	IgM	1	12
79706	IgM	1	12
79707	IgM	1	12
79838	IgM	1	12
79933	IgM	1	12
80056	IgM	1	12
80057	IgM	1	12
80058	IgM	1	12
80059	IgM	1	12
80060	IgM	1	12
80301	IgM	1	12
80302	IgM	1	12
80346	IgM	1	12
80376	IgM|IgA	1	12
80380	IgM	1	12
80475	IgM	1	12
80476	IgM	1	12
80477	IgM	1	12
80478	IgM	1	12
80479	IgM	1	12
80480	IgM	1	12
80481	IgM	1	12
80482	IgM	1	12
80483	IgM	1	12
80748	IgM	1	12
80846	IgM	1	12
80847	IgM	1	12
80848	IgM	1	12
80908	IgM|IgA|IgD	2	12
80951	IgM	1	12
80952	IgM	1	12
80953	IgM	1	12
80954	IgM|IgA	1	12
81379	IgM	1	12
81380	IgM	1	12
81381	IgM	1	12
81382	IgM	1	12
81383	IgM	1	12
81384	IgM	1	12
81385	IgM	1	12
81386	IgM	1	12
81387	IgM	1	12
81388	IgM	1	12
81389	IgM	1	12
81390	IgM	1	12
81391	IgM	1	12
81392	IgM	1	12
81393	IgM	1	12
81394	IgM	1	12
81395	IgM	1	12
81396	IgM	1	12
81397	IgM	1	12
81398	IgM	1	12
81844	IgM	1	12
81845	IgM|IgA|IgG	1	12
81857	IgM	1	12
81875	IgM	1	12
81876	IgM	1	12
81877	IgM	1	12
81878	IgM	1	12
81879	IgM	1	12
81880	IgM	1	12
81881	IgM	1	12
81882	IgM	1	12
81883	IgM	1	12
81884	IgM	1	12
81885	IgM	1	12
81886	IgM	2	12
81887	IgM	1	12
81888	IgM	1	12
81889	IgM	1	12
81890	IgM	1	12
81891	IgM	1	12
82006	IgM	1	12
82162	IgM	1	12
82163	IgM	1	12
82164	IgM	1	12
82165	IgM	1	12
82653	IgM	1	12
82738	IgM|IgA|IgG	1	12
83091	IgM	1	12
83092	IgM	1	12
83409	IgM	1	12
83429	IgM|IgG	1	12
83457	IgM	1	12
83579	IgM	1	12
83580	IgM	1	12
83624	IgM	1	12
83719	IgM	1	12
83720	IgM	1	12
83721	IgM	1	12
83722	IgM	1	12
83723	IgM	1	12
83724	IgM	1	12
83725	IgM	1	12
84076	IgM	1	12
84077	IgM	1	12
84078	IgM	1	12
84177	IgM	1	12
84213	IgM	1	12
84214	IgM	1	12
84215	IgM	1	12
84216	IgM	1	12
84278	IgM|IgA|IgG	1	12
84286	IgM	1	12
84493	IgM	1	12
84769	IgM	1	12
84770	IgM	1	12
84771	IgM	1	12
84772	IgM	1	12
84773	IgM	1	12
84774	IgM	1	12
84775	IgM	1	12
84776	IgM	1	12
84777	IgM	1	12
85254	IgM|IgA|IgG	2	12
85264	IgM	1	12
85326	IgM	1	12
85327	IgM	1	12
85328	IgM	1	12
85329	IgM	1	12
85330	IgM	1	12
85331	IgM	1	12
85332	IgM	1	12
85333	IgM	1	12
85334	IgM	1	12
85335	IgM	1	12
85336	IgM	1	12
85337	IgM	1	12
85338	IgM	1	12
85339	IgM	1	12
85340	IgM	1	12
85341	IgM	1	12
85342	IgM	1	12
85343	IgM	1	12
85344	IgM	1	12
85345	IgM	1	12
85346	IgM	1	12
85347	IgM	1	12
85348	IgM	1	12
85349	IgM	1	12
85350	IgM	1	12
85351	IgM	1	12
85352	IgM	1	12
85353	IgM	1	12
85354	IgM	1	12
85355	IgM	1	12
85356	IgM	1	12
85357	IgM	1	12
85358	IgM	1	12
85359	IgM	1	12
85360	IgM	1	12
85361	IgM	1	12
85362	IgM	1	12
85363	IgM	1	12
85364	IgM	1	12
85365	IgM	1	12
85366	IgM	1	12
85367	IgM	1	12
85368	IgM	1	12
85369	IgM	1	12
85646	IgM	1	12
85756	IgM	1	12
85901	IgM	1	13
85964	IgM	1	13
85965	IgM	1	13
85969	IgM	1	13
86039	IgM	1	12
86127	IgM|IgG	1	12
86128	IgM	1	12
86140	IgM	1	12
86178	IgM	1	12
86179	IgM	1	12
86180	IgM	1	12
86315	IgM	1	13
86316	IgM	1	13
86317	IgM	1	13
86318	IgM	1	13
86319	IgM	1	13
86320	IgM	1	13
86321	IgM	1	13
86322	IgM	1	13
86323	IgM	1	13
86395	IgM	1	13
86396	IgM	1	13
86397	IgM	1	13
86550	IgM	1	12
86551	IgM	1	12
86552	IgM	1	12
86690	IgM	1	12
86691	IgM	1	12
86692	IgM	1	12
86693	IgM	1	12
86694	IgM	1	12
86695	IgM	1	12
86696	IgM	1	12
86745	IgM	1	12
86753	IgM	1	12
86754	IgM|IgG	1	12
86755	IgM	1	12
86756	IgM	1	12
86778	IgM	1	13
86816	IgM	1	12
86835	IgM	1	12
86836	IgM	1	12
86837	IgM	1	12
86893	IgM|IgA|IgG	1	12
87002	IgM	1	13
87003	IgM	1	13
87004	IgM	1	13
87005	IgM	1	13
87006	IgM	1	13
87117	IgM	1	13
87118	IgM	1	13
87119	IgM	1	13
87120	IgM	1	13
87121	IgM	1	13
87122	IgM	1	13
87123	IgM	1	13
87124	IgM	1	13
87125	IgM	1	13
87126	IgM	1	13
87254	IgM|IgA|IgG	1	12
87328	IgM	1	12
87329	IgM	1	12
87330	IgM	1	12
87331	IgM	1	12
87332	IgM	1	12
87333	IgM	1	12
87341	IgM	1	12
87361	IgM|IgA	1	12
87854	IgM	1	12
87855	IgM	1	12
87987	IgM	1	12
88033	IgM	1	13
88163	IgM|IgA|IgD|IgE|IgG	1	13
88167	IgM	1	13
88169	IgM|IgG	1	13
88226	IgM	1	13
88227	IgM	1	13
88228	IgM	1	13
88229	IgM	1	13
88230	IgM	1	13
88372	IgM	1	12
88439	IgM	1	12
88460	IgE|IgM|IgA|IgG	1	12
88533	IgM	1	12
88534	IgM	1	12
88628	IgM	1	12
89053	IgM	1	13
89054	IgM	1	13
89276	IgM	1	13
89402	IgM	1	12
89403	IgM	1	12
89404	IgM	1	12
89405	IgM	1	12
89421	IgM	1	12
89422	IgM	1	12
89444	IgM	1	12
89461	IgM	1	12
89462	IgM	1	12
89503	IgM	1	12
89551	IgM	1	12
89552	IgM	1	12
89553	IgM	1	12
89642	IgM	1	13
89643	IgM	1	13
89644	IgM	1	13
89760	IgM	1	13
89761	IgM	1	13
89835	IgM	1	13
89836	IgM	1	13
89890	IgM	1	12
89941	IgM	2	12
89959	IgM	1	12
89960	IgM	1	12
90078	IgM	1	12
90226	IgM	1	12
90227	IgM	1	12
90319	IgM	1	12
90320	IgM	1	12
90321	IgM	1	12
90322	IgM	1	12
90323	IgM	1	12
90547	IgM	1	12
90574	IgM	1	12
90876	IgM	1	12
90877	IgM	1	12
90929	IgM	1	12
90984	IgM	1	12
90985	IgM	1	12
90986	IgM	1	12
90987	IgM	1	12
90988	IgM	1	12
91073	IgM	1	12
91074	IgM	1	12
91121	IgM	1	12
91220	IgM	1	12
91325	IgM	1	12
91367	IgM	1	12
91376	IgA|IgM|IgE|IgG	1	12
91386	IgM|IgG	1	12
91655	IgM	1	13
91656	IgM	1	13
91657	IgM	1	13
91667	IgM|IgA	1	13
91914	IgM	1	13
91963	IgM	1	13
91975	IgM	1	13
91988	IgM	1	13
92036	IgM	1	13
92037	IgM	1	13
92038	IgM	1	13
92039	IgM	1	13
92040	IgM	1	13
92041	IgM	1	13
92116	IgM	1	13
92129	IgM	1	13
92138	IgM	1	13
92152	IgM	1	13
92153	IgM	1	13
92154	IgM	1	13
92155	IgM	1	13
92156	IgM	1	13
92157	IgM	1	13
92158	IgM	1	13
92159	IgM	1	13
92160	IgM	1	13
92161	IgM	1	13
92162	IgM	1	13
92163	IgM	1	13
92231	IgM	1	13
92232	IgM	1	13
92233	IgM	1	13
92234	IgM	1	13
92235	IgM	1	13
92236	IgM	1	13
92237	IgM	1	13
92238	IgM	1	13
92239	IgM	1	13
92240	IgM	1	13
92241	IgM	1	13
92242	IgM	1	13
92243	IgM	1	13
92244	IgM	1	13
92245	IgM	1	13
92246	IgM	1	13
92371	IgM	1	13
92372	IgM	1	13
92373	IgM	1	13
92374	IgM	1	13
92607	IgM	1	13
92608	IgM	1	13
92609	IgM	1	13
92610	IgM	1	13
92611	IgM	1	13
92612	IgM	1	13
92613	IgM	1	13
92614	IgM	1	13
92615	IgM	1	13
92616	IgM	1	13
92617	IgM	1	13
92737	IgM	1	13
92861	IgM|IgG	1	12
93596	IgM	1	12
93597	IgM	1	12
93598	IgM	1	12
93599	IgM	1	12
93600	IgM	1	12
93601	IgM	1	12
93602	IgM	1	12
93603	IgM	1	12
93604	IgM	1	12
93605	IgM	1	12
93606	IgM	1	12
93607	IgM	1	12
93608	IgM	1	12
93609	IgM	1	12
93610	IgM	1	12
93611	IgM	1	12
93612	IgM	1	12
93613	IgM	1	12
93614	IgM	1	12
93615	IgM	1	12
93616	IgM	1	12
93617	IgM	1	12
93618	IgM	1	12
93619	IgM	1	12
93620	IgM	1	12
93621	IgM	1	12
94695	IgM	1	12
94868	IgM	1	13
94869	IgM	1	13
94870	IgM	1	13
94884	IgM	1	13
94970	IgM	1	13
95120	IgM	1	12
95121	IgM	1	12
95122	IgM	1	12
95123	IgM	1	12
95902	IgM	1	12
97039	IgM	1	13
97040	IgM	1	13
97041	IgM	1	13
97042	IgM	1	13
97161	IgM	1	13
97162	IgM	1	13
97334	IgM	1	13
97335	IgM	1	13
97336	IgM	1	13
97337	IgM	1	13
97338	IgM	1	13
97339	IgM	1	13
97340	IgM	1	13
97341	IgM	1	13
97342	IgM	1	13
97343	IgM	1	13
97344	IgM	1	13
97345	IgM	1	13
97346	IgM	1	13
97347	IgM	1	13
97348	IgM	1	13
97349	IgM	1	13
97350	IgM	1	13
97351	IgM	1	13
97352	IgM|IgG	1	13
97353	IgM	1	13
97354	IgM	1	13
97355	IgM	1	13
97356	IgM	1	13
97357	IgM	1	13
97358	IgM	1	13
97359	IgM	1	13
97360	IgM	1	13
97361	IgM	1	13
97362	IgM	1	13
97363	IgM	1	13
97364	IgM	1	13
97803	IgM	1	13
97920	IgM	1	13
98000	IgM	1	13
98256	IgM	1	13
98557	IgM|IgA|IgG	1	13
99728	IgM	1	13
100380	IgM|IgG	1	12
100514	IgM	1	12
100515	IgM	1	12
100516	IgM	1	12
100517	IgM	1	12
100518	IgM	1	12
100519	IgM	1	12
100520	IgM	1	12
100521	IgM	1	12
100522	IgM	1	12
100523	IgM	1	12
100524	IgM	1	12
100525	IgM	1	12
100526	IgM	1	12
100527	IgM	1	12
100528	IgM	1	12
100529	IgM	1	12
100530	IgM	1	12
100531	IgM	1	12
100532	IgM	1	12
100533	IgM	1	12
100534	IgM	2	12
100535	IgM	1	12
100536	IgM	1	12
100537	IgM	1	12
100538	IgM	1	12
100539	IgM	1	12
100540	IgM	1	12
100611	IgM	1	12
100626	IgM	1	12
100803	IgM	1	12
101332	IgM	1	12
101333	IgM|IgA|IgG	1	12
101334	IgM	1	12
101335	IgM	1	12
102038	IgM	1	12
102039	IgM|IgA	1	12
102045	IgM	1	12
102088	IgM	2	12
102151	IgM	1	12
102184	IgM	2	12
102363	IgM	1	12
102364	IgM	1	12
102365	IgM	1	12
102366	IgM	1	12
102367	IgM	1	12
102368	IgM	1	12
102369	IgM	1	12
102370	IgM	1	12
102371	IgM	1	12
102372	IgM	1	12
102373	IgM	1	12
102374	IgM	1	12
103223	IgM	1	12
103639	IgM	1	12
103772	IgM	1	12
103773	IgM	1	12
103774	IgM	1	12
103775	IgM	1	12
103776	IgM	1	12
103777	IgM	1	12
103778	IgM	1	12
103779	IgM	1	12
103780	IgM	1	12
103781	IgM	1	12
103782	IgM	1	12
103783	IgM	1	12
103784	IgM	1	12
103785	IgM	1	12
103786	IgM	1	12
103787	IgM	1	12
103788	IgM	1	12
103789	IgM	1	12
103790	IgM	1	12
103791	IgM	1	12
103792	IgM	1	12
104706	IgM	1	12
104926	IgM	1	12
104927	IgM	1	12
104928	IgM	1	12
104929	IgM	1	12
105186	IgM|IgA|IgG	1	13
105190	IgM|IgA	1	13
105191	IgM	1	13
105192	IgM	1	13
105193	IgM	1	13
105194	IgM	1	13
105195	IgM	1	13
105196	IgM	1	13
105197	IgM	1	13
105198	IgM	1	13
105199	IgM	1	13
105200	IgM	1	13
105201	IgM	1	13
105202	IgM	1	13
105203	IgM	1	13
105204	IgM	1	13
105205	IgM	1	13
105206	IgM	1	13
105207	IgM	1	13
105247	IgM	1	13
105603	IgM	1	13
105604	IgM	1	13
105942	IgM	1	13
106114	IgM	1	12
106161	IgM	1	12
106389	IgM|IgG	1	12
106390	IgM	1	12
106391	IgM	1	12
106392	IgM	1	12
106393	IgM	1	12
106394	IgM	1	12
106395	IgM	1	12
106396	IgM	1	12
106397	IgM	1	12
106398	IgM	1	12
106399	IgM	1	12
106400	IgM	1	12
106401	IgM	1	12
106402	IgM	1	12
106403	IgM	1	12
106487	IgM|IgA|IgG	1	12
106551	IgM	1	12
107371	IgM	1	12
107935	IgM	1	12
108274	IgM|IgG	1	13
108275	IgM	1	13
108276	IgM	1	13
108531	IgM	1	13
108532	IgM	1	13
108966	IgM	1	12
109050	IgM|IgA|IgG	2	12
109456	IgM	1	12
109646	IgM|IgA	1	12
109729	IgM	1	12
109730	IgM	1	12
109731	IgM	1	12
109732	IgM	1	12
109733	IgM	1	12
109734	IgM	1	12
109735	IgM	1	12
109736	IgM	1	12
109737	IgM	1	12
109738	IgM	1	12
109739	IgM	1	12
109740	IgM	1	12
109741	IgM	1	12
109742	IgM	1	12
109743	IgM	1	12
109744	IgM	1	12
109745	IgM	1	12
109746	IgM	1	12
109747	IgM	1	12
109748	IgM	1	12
109749	IgM	1	12
109750	IgM	1	12
109751	IgM	1	12
109752	IgM	1	12
110739	IgM	1	12
110847	IgM	2	13
110848	IgM	1	13
110850	IgM	2	13
110853	IgM	1	13
110856	IgM|IgA|IgG	1	13
110890	IgM	2	13
110901	IgM	1	13
110904	IgM	2	13
110905	IgM	1	13
110909	IgM	1	13
110917	IgM	1	13
110932	IgM	2	13
110961	IgM|IgG	1	13
110973	IgM|IgG	1	13
110980	IgM	1	13
110981	IgM	1	13
110982	IgM	1	13
110983	IgM	1	13
110984	IgM	1	13
110985	IgM	1	13
110986	IgM	2	13
110987	IgM	1	13
110988	IgM	1	13
110989	IgM	1	13
110990	IgM	1	13
110991	IgM	1	13
110992	IgM	1	13
110993	IgM	1	13
110994	IgM	1	13
110995	IgM	1	13
110996	IgM	1	13
110997	IgM	1	13
110998	IgM	1	13
110999	IgM	1	13
