clone_id	SHM	SHM count	Donor count	Donor	Tissue	Isotype
22997	0.0	0.0	1.0	CCM2	BM	IgM
22998	0.0	0.0	1.0	CCM2	BM	IgM
22999	0.0	0.0	1.0	CCM2	BM	IgM
23000	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
23001	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
23002	0.0	0.0	1.0	CCM2	BM	IgM
23003	0.0	0.0	1.0	CCM2	BM	IgM
23546	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
23557	0.025362318840579712	7.0	1.0	CCM2	BM	IgM
23558	0.0	0.0	1.0	CCM2	BM	IgM
23559	0.0	0.0	1.0	CCM2	BM	IgM
23560	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
23634	0.007462686567164179	2.0	1.0	CCM2	BM	IgM
23664	0.06181818181818182	17.0	1.0	CCM2	BM	IgM
23676	0.04477611940298507	12.0	1.0	CCM2	BM	IgM
23758	0.007462686567164179	2.0	1.0	CCM2	BM	IgM
23781	0.05243445692883895	14.0	1.0	CCM2	BM	IgM
23782	0.046641791044776115	12.5	1.0	CCM2	BM	IgM
23783	0.02798507462686567	7.5	1.0	CCM2	BM	IgM
23784	0.003703703703703704	1.0	1.0	CCM2	BM	IgM
23785	0.0	0.0	1.0	CCM2	BM	IgM
23786	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
23787	0.03018867924528302	8.0	1.0	CCM2	BM	IgM
24330	0.011387163561076606	3.142857142857143	1.0	CCM2	BM	IgM
24332	0.03297101449275362	9.1	1.0	CCM2	BM	IgM
24341	0.02888086642599278	8.0	1.0	CCM2	BM	IgM
24353	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
24391	0.02611570247933884	7.181818181818182	1.0	CCM2	BM	IgM
24392	0.017985611510791366	5.0	1.0	CCM2	BM	IgM
24393	0.046762589928057555	13.0	1.0	CCM2	BM	IgM
24394	0.048327137546468404	13.0	1.0	CCM2	BM	IgM
24395	0.05090909090909091	14.0	1.0	CCM2	BM	IgM
24396	0.0	0.0	1.0	CCM2	BM	IgM
24397	0.02877697841726619	8.0	1.0	CCM2	BM	IgM
24398	0.032490974729241874	9.0	1.0	CCM2	BM	IgM
24399	0.02106567534076828	5.666666666666667	1.0	CCM2	BM	IgM
24400	0.02158273381294964	6.0	1.0	CCM2	BM	IgM
24401	0.025925925925925925	7.0	1.0	CCM2	BM	IgM
24402	0.0	0.0	1.0	CCM2	BM	IgM
24403	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
24404	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
24405	0.0	0.0	1.0	CCM2	BM	IgM
24406	0.044848484848484846	12.333333333333334	1.0	CCM2	BM	IgM
24407	0.014492753623188406	4.0	1.0	CCM2	BM	IgM
24408	0.0	0.0	1.0	CCM2	BM	IgM
24409	0.0	0.0	1.0	CCM2	BM	IgM
24410	0.014388489208633094	4.0	1.0	CCM2	BM	IgM
24411	0.03636363636363636	10.0	1.0	CCM2	BM	IgM
24412	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
24413	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
24414	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
24415	0.025362318840579712	7.0	1.0	CCM2	BM	IgM
24416	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
24417	0.018315018315018316	5.0	1.0	CCM2	BM	IgM
24418	0.022222222222222223	6.0	1.0	CCM2	BM	IgM
24419	0.01107011070110701	3.0	1.0	CCM2	BM	IgM
24420	0.0	0.0	1.0	CCM2	BM	IgM
24421	0.02877697841726619	8.0	1.0	CCM2	BM	IgM
24422	0.0	0.0	1.0	CCM2	BM	IgM
24423	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
24424	0.03237410071942446	9.0	1.0	CCM2	BM	IgM
24425	0.0	0.0	1.0	CCM2	BM	IgM
24426	0.01098901098901099	3.0	1.0	CCM2	BM	IgM
24427	0.0	0.0	1.0	CCM2	BM	IgM
24678	0.0	0.0	1.0	CCM2	BM	IgM
25548	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
25552	0.021739130434782608	6.0	1.0	CCM2	BM	IgM
25575	0.04693140794223827	13.0	1.0	CCM2	BM	IgM
25587	0.06762589928057554	18.8	1.0	CCM2	BM	IgM
25617	0.0683453237410072	19.0	1.0	CCM2	BM	IgM
25620	0.037569944044764186	10.444444444444445	1.0	CCM2	BM	IgM
25632	0.0	0.0	1.0	CCM2	BM	IgM
25633	0.0	0.0	1.0	CCM2	BM	IgM
25634	0.06493506493506494	17.727272727272727	1.0	CCM2	BM	IgM
25635	0.024318181818181815	6.6875	1.0	CCM2	BM	IgM
25636	0.0	0.0	1.0	CCM2	BM	IgM
25637	0.0	0.0	1.0	CCM2	BM	IgM
25638	0.0	0.0	1.0	CCM2	BM	IgM
25639	0.04395604395604396	12.0	1.0	CCM2	BM	IgM
25640	0.007246376811594203	2.0	1.0	CCM2	BM	IgM
25641	0.0	0.0	1.0	CCM2	BM	IgM
25642	0.06115107913669065	17.0	1.0	CCM2	BM	IgM
25643	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
25644	0.037003610108303255	10.25	1.0	CCM2	BM	IgM
25645	0.05776173285198556	16.0	1.0	CCM2	BM	IgM
25646	0.0	0.0	1.0	CCM2	BM	IgM
25647	0.022222222222222223	6.0	1.0	CCM2	BM	IgM
25648	0.0	0.0	1.0	CCM2	BM	IgM
25649	0.02158273381294964	6.0	1.0	CCM2	BM	IgM
25650	0.0	0.0	1.0	CCM2	BM	IgM
25651	0.0	0.0	1.0	CCM2	BM	IgM
25652	0.05952380952380953	16.428571428571427	1.0	CCM2	BM	IgM
25653	0.0	0.0	1.0	CCM2	BM	IgM
25654	0.0	0.0	1.0	CCM2	BM	IgM
25655	0.0	0.0	1.0	CCM2	BM	IgM
25656	0.0	0.0	1.0	CCM2	BM	IgM
25657	0.017985611510791366	5.0	2.0	CCM2	BM	IgM
25658	0.02888086642599278	8.0	1.0	CCM2	BM	IgM
25659	0.08533173461231013	23.72222222222222	1.0	CCM2	BM	IgM
25660	0.010869565217391304	3.0	1.0	CCM2	BM	IgM
25661	0.0	0.0	1.0	CCM2	BM	IgM
25662	0.0	0.0	1.0	CCM2	BM	IgM
25663	0.06200853298326223	17.166666666666668	1.0	CCM2	BM	IgM
25664	0.025362318840579712	7.0	1.0	CCM2	BM	IgM
25665	0.029482551143200964	8.166666666666666	1.0	CCM2	BM	IgM
25666	0.0	0.0	1.0	CCM2	BM	IgM
25667	0.0	0.0	1.0	CCM2	BM	IgM
25668	0.0	0.0	1.0	CCM2	BM	IgM
25669	0.0	0.0	1.0	CCM2	BM	IgM
25670	0.0	0.0	1.0	CCM2	BM	IgM
25671	0.0	0.0	1.0	CCM2	BM	IgM
25672	0.0	0.0	1.0	CCM2	BM	IgM
25673	0.0	0.0	1.0	CCM2	BM	IgM
25674	0.054945054945054944	15.0	1.0	CCM2	BM	IgM
25675	0.0	0.0	1.0	CCM2	BM	IgM
25676	0.017985611510791366	5.0	1.0	CCM2	BM	IgM
25677	0.0	0.0	1.0	CCM2	BM	IgM
25678	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
25679	0.0	0.0	1.0	CCM2	BM	IgM
25680	0.0	0.0	1.0	CCM2	BM	IgM
25681	0.0	0.0	1.0	CCM2	BM	IgM
25682	0.018115942028985508	5.0	1.0	CCM2	BM	IgM
25683	0.003636363636363637	1.0	1.0	CCM2	BM	IgM
25684	0.0	0.0	1.0	CCM2	BM	IgM
25685	0.05776173285198556	16.0	1.0	CCM2	BM	IgM
25686	0.0	0.0	1.0	CCM2	BM	IgM
25687	0.03690036900369004	10.0	1.0	CCM2	BM	IgM
25688	0.0	0.0	1.0	CCM2	BM	IgM
25689	0.014388489208633093	4.0	1.0	CCM2	BM	IgM
25690	0.0	0.0	1.0	CCM2	BM	IgM
25691	0.0	0.0	1.0	CCM2	BM	IgM
25692	0.0	0.0	1.0	CCM2	BM	IgM
25693	0.0	0.0	1.0	CCM2	BM	IgM
25694	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
25695	0.0	0.0	1.0	CCM2	BM	IgM
25696	0.01090909090909091	3.0	1.0	CCM2	BM	IgM
25697	0.0	0.0	1.0	CCM2	BM	IgM
25698	0.0	0.0	1.0	CCM2	BM	IgM
25699	0.0	0.0	1.0	CCM2	BM	IgM
25700	0.09712230215827339	27.0	1.0	CCM2	BM	IgM
25701	0.0036630036630036626	1.0	1.0	CCM2	BM	IgM
25702	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
25703	0.0	0.0	1.0	CCM2	BM	IgM
25704	0.007272727272727274	2.0	1.0	CCM2	BM	IgM
25705	0.025362318840579712	7.0	1.0	CCM2	BM	IgM
25706	0.0	0.0	1.0	CCM2	BM	IgM
25707	0.03237410071942446	9.0	1.0	CCM2	BM	IgM
25708	0.0	0.0	1.0	CCM2	BM	IgM
25709	0.0036101083032490976	1.0	1.0	CCM2	BM	IgM
25710	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
25711	0.0	0.0	1.0	CCM2	BM	IgM
25712	0.0	0.0	1.0	CCM2	BM	IgM
25713	0.0	0.0	1.0	CCM2	BM	IgM
25714	0.0	0.0	1.0	CCM2	BM	IgM
25715	0.0	0.0	1.0	CCM2	BM	IgM
25716	0.0	0.0	1.0	CCM2	BM	IgM
25717	0.0	0.0	1.0	CCM2	BM	IgM
25718	0.0	0.0	1.0	CCM2	BM	IgM
25719	0.0	0.0	1.0	CCM2	BM	IgM
25720	0.0	0.0	1.0	CCM2	BM	IgM
25721	0.0	0.0	1.0	CCM2	BM	IgM
25722	0.0683453237410072	19.0	1.0	CCM2	BM	IgM
25723	0.0	0.0	1.0	CCM2	BM	IgM
25724	0.02214022140221402	6.0	1.0	CCM2	BM	IgM
25725	0.0	0.0	1.0	CCM2	BM	IgM
25726	0.0	0.0	1.0	CCM2	BM	IgM
25727	0.0	0.0	1.0	CCM2	BM	IgM
25728	0.0	0.0	1.0	CCM2	BM	IgM
25729	0.0	0.0	1.0	CCM2	BM	IgM
25730	0.0	0.0	1.0	CCM2	BM	IgM
25731	0.0	0.0	1.0	CCM2	BM	IgM
25732	0.0	0.0	1.0	CCM2	BM	IgM
25733	0.0	0.0	1.0	CCM2	BM	IgM
25734	0.0	0.0	1.0	CCM2	BM	IgM
25735	0.0	0.0	1.0	CCM2	BM	IgM
25736	0.0	0.0	1.0	CCM2	BM	IgM
25737	0.0	0.0	1.0	CCM2	BM	IgM
25738	0.0	0.0	1.0	CCM2	BM	IgM
25739	0.0	0.0	1.0	CCM2	BM	IgM
25740	0.0	0.0	1.0	CCM2	BM	IgM
25741	0.0	0.0	1.0	CCM2	BM	IgM
25742	0.014388489208633094	4.0	1.0	CCM2	BM	IgM
25743	0.0	0.0	1.0	CCM2	BM	IgM
25744	0.0	0.0	1.0	CCM2	BM	IgM
25745	0.0	0.0	1.0	CCM2	BM	IgM
25746	0.0	0.0	1.0	CCM2	BM	IgM
25747	0.0	0.0	1.0	CCM2	BM	IgM
25748	0.0	0.0	1.0	CCM2	BM	IgM
25749	0.0	0.0	1.0	CCM2	BM	IgM
25750	0.03663003663003663	10.0	1.0	CCM2	BM	IgM
25751	0.0	0.0	1.0	CCM2	BM	IgM
25752	0.0	0.0	1.0	CCM2	BM	IgM
25753	0.0	0.0	1.0	CCM2	BM	IgM
25754	0.0	0.0	1.0	CCM2	BM	IgM
25755	0.0	0.0	1.0	CCM2	BM	IgM
25756	0.0	0.0	1.0	CCM2	BM	IgM
25757	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
25758	0.0	0.0	1.0	CCM2	BM	IgM
25759	0.04316546762589928	12.0	1.0	CCM2	BM	IgM
25760	0.0	0.0	1.0	CCM2	BM	IgM
25761	0.0	0.0	1.0	CCM2	BM	IgM
25762	0.0	0.0	1.0	CCM2	BM	IgM
25763	0.02158273381294964	6.0	1.0	CCM2	BM	IgM
25764	0.0	0.0	1.0	CCM2	BM	IgM
25765	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
25766	0.0	0.0	1.0	CCM2	BM	IgM
25767	0.046762589928057555	13.0	1.0	CCM2	BM	IgM
25768	0.0	0.0	1.0	CCM2	BM	IgM
26389	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
26390	0.007352941176470587	2.0	1.0	CCM2	BM	IgM
26391	0.0	0.0	1.0	CCM2	BM	IgM
26392	0.0	0.0	1.0	CCM2	BM	IgM
26393	0.07380073800738007	20.0	1.0	CCM2	BM	IgM
26394	0.0	0.0	1.0	CCM2	BM	IgM
26395	0.0	0.0	1.0	CCM2	BM	IgM
26396	0.0	0.0	1.0	CCM2	BM	IgM
26397	0.0	0.0	1.0	CCM2	BM	IgM
26398	0.0	0.0	1.0	CCM2	BM	IgM
26399	0.0625	17.0	1.0	CCM2	BM	IgM
26400	0.0	0.0	1.0	CCM2	BM	IgM
26401	0.0	0.0	1.0	CCM2	BM	IgM
26402	0.06204379562043796	17.0	1.0	CCM2	BM	IgM
26933	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
26934	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
26935	0.018518518518518517	5.0	1.0	CCM2	BM	IgM
26936	0.011152416356877323	3.0	1.0	CCM2	BM	IgM
26937	0.0	0.0	1.0	CCM2	BM	IgM
26938	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
26939	0.01858736059479554	5.0	1.0	CCM2	BM	IgM
26940	0.0	0.0	1.0	CCM2	BM	IgM
26941	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
26942	0.0	0.0	1.0	CCM2	BM	IgM
27264	0.12408759124087591	34.0	2.0	CCM2	BM	IgM
27471	0.029411764705882353	8.0	1.0	CCM2	BM	IgM
27593	0.0	0.0	1.0	CCM2	BM	IgM
27594	0.0	0.0	1.0	CCM2	BM	IgM
27595	0.0	0.0	1.0	CCM2	BM	IgM
27596	0.047619047619047616	13.0	1.0	CCM2	BM	IgM
27597	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
27598	0.0	0.0	1.0	CCM2	BM	IgM
28171	0.1111111111111111	30.0	1.0	CCM2	BM	IgM
28953	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
28957	0.039568345323741004	11.0	1.0	CCM2	BM	IgM
28958	0.012300123001230014	3.3333333333333335	1.0	CCM2	BM	IgM
28959	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
28960	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
28961	0.0	0.0	1.0	CCM2	BM	IgM
28962	0.0	0.0	1.0	CCM2	BM	IgM
28963	0.03272727272727273	9.0	1.0	CCM2	BM	IgM
28964	0.019753086419753086	5.333333333333333	1.0	CCM2	BM	IgM
28965	0.02877697841726619	8.0	1.0	CCM2	BM	IgM
28966	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
28967	0.029197080291970802	8.0	1.0	CCM2	BM	IgM
28968	0.016423357664233577	4.5	1.0	CCM2	BM	IgM
28969	0.0	0.0	1.0	CCM2	BM	IgM
28970	0.018115942028985508	5.0	1.0	CCM2	BM	IgM
28971	0.0	0.0	1.0	CCM2	BM	IgM
28972	0.018115942028985508	5.0	1.0	CCM2	BM	IgM
28973	0.02564102564102564	7.0	1.0	CCM2	BM	IgM
28974	0.01090909090909091	3.0	1.0	CCM2	BM	IgM
29652	0.05552238805970147	14.88	1.0	CCM2	BM	IgM
29664	0.04797047970479705	13.0	1.0	CCM2	BM	IgM
29735	0.011100861008610087	3.0	1.0	CCM2	BM	IgM
29736	0.04428044280442804	12.0	1.0	CCM2	BM	IgM
29737	0.0	0.0	1.0	CCM2	BM	IgM
29738	0.0	0.0	1.0	CCM2	BM	IgM
29739	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
29740	0.0	0.0	1.0	CCM2	BM	IgM
29741	0.0	0.0	1.0	CCM2	BM	IgM
29742	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
29743	0.0	0.0	1.0	CCM2	BM	IgM
30127	0.05176767676767677	13.666666666666666	1.0	CCM2	BM	IgM
30135	0.08178438661710037	22.0	1.0	CCM2	BM	IgM
30139	0.10780669144981413	29.0	1.0	CCM2	BM	IgM
30216	0.041353383458646614	11.0	1.0	CCM2	BM	IgM
30336	0.008578431372549019	2.3333333333333335	1.0	CCM2	BM	IgM
30424	0.09056603773584905	24.0	1.0	CCM2	BM	IgM
30425	0.015037593984962405	4.0	1.0	CCM2	BM	IgM
30426	0.029411764705882356	8.0	1.0	CCM2	BM	IgM
30427	0.0	0.0	1.0	CCM2	BM	IgM
30428	0.0	0.0	1.0	CCM2	BM	IgM
30429	0.0	0.0	1.0	CCM2	BM	IgM
30430	0.04044117647058824	11.0	1.0	CCM2	BM	IgM
30431	0.026217228464419477	7.0	1.0	CCM2	BM	IgM
30432	0.0	0.0	1.0	CCM2	BM	IgM
30433	0.0599250936329588	16.0	2.0	CCM2	BM	IgM
30434	0.05904059040590406	16.0	1.0	CCM2	BM	IgM
30435	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
30436	0.041353383458646614	11.0	1.0	CCM2	BM	IgM
30437	0.0	0.0	1.0	CCM2	BM	IgM
30438	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
30439	0.00749063670411985	2.0	1.0	CCM2	BM	IgM
30440	0.015037593984962405	4.0	1.0	CCM2	BM	IgM
30441	0.07924528301886792	21.0	1.0	CCM2	BM	IgM
30442	0.0	0.0	1.0	CCM2	BM	IgM
30443	0.045283018867924525	12.0	1.0	CCM2	BM	IgM
30444	0.0	0.0	1.0	CCM2	BM	IgM
30445	0.0	0.0	1.0	CCM2	BM	IgM
30446	0.0	0.0	1.0	CCM2	BM	IgM
32047	0.0	0.0	1.0	CCM2	BM	IgM
32048	0.0	0.0	1.0	CCM2	BM	IgM
32049	0.0	0.0	1.0	CCM2	BM	IgM
32050	0.0	0.0	1.0	CCM2	BM	IgM
32051	0.037037037037037035	10.0	1.0	CCM2	BM	IgM
32052	0.04477611940298507	12.0	1.0	CCM2	BM	IgM
32053	0.0	0.0	1.0	CCM2	BM	IgM
32054	0.011029411764705883	3.0	1.0	CCM2	BM	IgM
32055	0.01858736059479554	5.0	1.0	CCM2	BM	IgM
32056	0.055970149253731345	15.0	1.0	CCM2	BM	IgM
32057	0.03690036900369004	10.0	1.0	CCM2	BM	IgM
32058	0.0	0.0	1.0	CCM2	BM	IgM
32059	0.0	0.0	1.0	CCM2	BM	IgM
32060	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
32061	0.0	0.0	1.0	CCM2	BM	IgM
32062	0.07037037037037037	19.0	1.0	CCM2	BM	IgM
32063	0.014925373134328358	4.0	1.0	CCM2	BM	IgM
32064	0.03731343283582089	10.0	1.0	CCM2	BM	IgM
32065	0.02962962962962963	8.0	1.0	CCM2	BM	IgM
32066	0.02962962962962963	8.0	1.0	CCM2	BM	IgM
32067	0.0	0.0	1.0	CCM2	BM	IgM
32068	0.02962962962962963	8.0	1.0	CCM2	BM	IgM
32069	0.03690036900369004	10.0	1.0	CCM2	BM	IgM
32070	0.02214022140221402	6.0	1.0	CCM2	BM	IgM
32071	0.03717472118959108	10.0	1.0	CCM2	BM	IgM
32911	0.0	0.0	1.0	CCM2	BM	IgM
32912	0.0	0.0	1.0	CCM2	BM	IgM
32913	0.007194244604316546	2.0	1.0	CCM2	BM	IgM
32914	0.0	0.0	1.0	CCM2	BM	IgM
32915	0.0	0.0	1.0	CCM2	BM	IgM
32916	0.01090909090909091	3.0	1.0	CCM2	BM	IgM
32917	0.01444043321299639	4.0	1.0	CCM2	BM	IgM
32918	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
32919	0.0	0.0	1.0	CCM2	BM	IgM
32920	0.03636363636363636	10.0	1.0	CCM2	BM	IgM
32921	0.0	0.0	1.0	CCM2	BM	IgM
32922	0.0	0.0	1.0	CCM2	BM	IgM
32923	0.0	0.0	1.0	CCM2	BM	IgM
32924	0.0	0.0	1.0	CCM2	BM	IgM
32925	0.0	0.0	1.0	CCM2	BM	IgM
32926	0.025735294117647058	7.0	1.0	CCM2	BM	IgM
32927	0.0	0.0	1.0	CCM2	BM	IgM
32928	0.0	0.0	1.0	CCM2	BM	IgM
32929	0.02158273381294964	6.0	1.0	CCM2	BM	IgM
32930	0.0	0.0	1.0	CCM2	BM	IgM
32931	0.0	0.0	1.0	CCM2	BM	IgM
33575	0.05223880597014925	14.0	1.0	CCM2	BM	IgM
33842	0.05925925925925926	16.0	1.0	CCM2	BM	IgM
33843	0.011111111111111112	3.0	1.0	CCM2	BM	IgM
33844	0.05185185185185185	14.0	1.0	CCM2	BM	IgM
33845	0.0	0.0	1.0	CCM2	BM	IgM
33846	0.0	0.0	1.0	CCM2	BM	IgM
33847	0.0	0.0	1.0	CCM2	BM	IgM
33848	0.007407407407407408	2.0	1.0	CCM2	BM	IgM
33849	0.048327137546468404	13.0	1.0	CCM2	BM	IgM
33850	0.014814814814814815	4.0	1.0	CCM2	BM	IgM
33851	0.011111111111111112	3.0	1.0	CCM2	BM	IgM
33852	0.026022304832713755	7.0	1.0	CCM2	BM	IgM
33853	0.06642066420664207	18.0	1.0	CCM2	BM	IgM
33854	0.04460966542750929	12.0	1.0	CCM2	BM	IgM
33855	0.04477611940298507	12.0	1.0	CCM2	BM	IgM
33856	0.03345724907063197	9.0	1.0	CCM2	BM	IgM
33857	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
33858	0.037037037037037035	10.0	1.0	CCM2	BM	IgM
34493	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
34503	0.03308823529411765	9.0	1.0	CCM2	BM	IgM
34632	0.0	0.0	1.0	CCM2	BM	IgM
34633	0.0	0.0	1.0	CCM2	BM	IgM
34634	0.0	0.0	1.0	CCM2	BM	IgM
34635	0.0	0.0	1.0	CCM2	BM	IgM
34636	0.058394160583941604	16.0	1.0	CCM2	BM	IgM
35448	0.018115942028985508	5.0	2.0	CCM2	BM	IgM
35467	0.03465703971119134	9.6	1.0	CCM2	BM	IgM
35521	0.04661773009599097	12.857142857142858	1.0	CCM2	BM	IgM
35522	0.014545454545454549	4.0	1.0	CCM2	BM	IgM
35523	0.007272727272727272	2.0	1.0	CCM2	BM	IgM
35524	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
35525	0.0	0.0	1.0	CCM2	BM	IgM
35526	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
35527	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
35528	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
35529	0.0	0.0	1.0	CCM2	BM	IgM
35530	0.0	0.0	1.0	CCM2	BM	IgM
35531	0.05054151624548736	14.0	1.0	CCM2	BM	IgM
35532	0.0	0.0	1.0	CCM2	BM	IgM
35533	0.010830324909747292	3.0	1.0	CCM2	BM	IgM
35534	0.018248175182481754	5.0	1.0	CCM2	BM	IgM
35535	0.03345724907063197	9.0	1.0	CCM2	BM	IgM
35536	0.0	0.0	1.0	CCM2	BM	IgM
35537	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35538	0.03345724907063197	9.0	1.0	CCM2	BM	IgM
35539	0.0	0.0	1.0	CCM2	BM	IgM
35540	0.0012077294685990338	0.3333333333333333	1.0	CCM2	BM	IgM
35541	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35542	0.01098901098901099	3.0	1.0	CCM2	BM	IgM
35543	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
35544	0.0	0.0	1.0	CCM2	BM	IgM
35545	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
35546	0.042418772563176894	11.75	1.0	CCM2	BM	IgM
35547	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35548	0.02586206896551724	6.0	1.0	CCM2	BM	IgM
35549	0.010869565217391304	3.0	1.0	CCM2	BM	IgM
35550	0.0	0.0	1.0	CCM2	BM	IgM
35551	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
35552	0.0	0.0	1.0	CCM2	BM	IgM
35553	0.0035971223021582736	1.0	1.0	CCM2	BM	IgM
35554	0.01090909090909091	3.0	1.0	CCM2	BM	IgM
35555	0.0	0.0	1.0	CCM2	BM	IgM
35556	0.018050541516245487	5.0	1.0	CCM2	BM	IgM
35557	0.018315018315018316	5.0	1.0	CCM2	BM	IgM
35558	0.0	0.0	1.0	CCM2	BM	IgM
35559	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35560	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35561	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35562	0.036101083032490974	10.0	1.0	CCM2	BM	IgM
35563	0.0	0.0	1.0	CCM2	BM	IgM
35564	0.0	0.0	1.0	CCM2	BM	IgM
35565	0.0036101083032490976	1.0	1.0	CCM2	BM	IgM
35566	0.01444043321299639	4.0	1.0	CCM2	BM	IgM
35567	0.036101083032490974	10.0	1.0	CCM2	BM	IgM
35568	0.04727272727272727	13.0	1.0	CCM2	BM	IgM
35569	0.0	0.0	1.0	CCM2	BM	IgM
35570	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
35571	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
35572	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
35573	0.0	0.0	1.0	CCM2	BM	IgM
35574	0.0	0.0	1.0	CCM2	BM	IgM
35575	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35576	0.0	0.0	1.0	CCM2	BM	IgM
35577	0.0	0.0	1.0	CCM2	BM	IgM
35578	0.0	0.0	1.0	CCM2	BM	IgM
35579	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
35580	0.0036101083032490976	1.0	1.0	CCM2	BM	IgM
35581	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
35582	0.0	0.0	1.0	CCM2	BM	IgM
35583	0.0	0.0	1.0	CCM2	BM	IgM
35584	0.0	0.0	1.0	CCM2	BM	IgM
35585	0.0	0.0	1.0	CCM2	BM	IgM
36386	0.007352941176470588	2.0	2.0	CCM2	BM	IgM
36397	0.0	0.0	1.0	CCM2	BM	IgM
36398	0.0	0.0	1.0	CCM2	BM	IgM
36399	0.018790849673202614	5.111111111111111	1.0	CCM2	BM	IgM
36400	0.04710144927536232	13.0	1.0	CCM2	BM	IgM
36401	0.022222222222222223	6.0	1.0	CCM2	BM	IgM
36402	0.007352941176470589	2.0	1.0	CCM2	BM	IgM
36403	0.007246376811594203	2.0	1.0	CCM2	BM	IgM
36404	0.040145985401459854	11.0	1.0	CCM2	BM	IgM
36405	0.015241635687732338	4.1	1.0	CCM2	BM	IgM
36406	0.007603305785123968	2.090909090909091	1.0	CCM2	BM	IgM
36407	0.02973977695167286	8.0	1.0	CCM2	BM	IgM
36408	0.018518518518518517	5.0	1.0	CCM2	BM	IgM
36409	0.0	0.0	1.0	CCM2	BM	IgM
36410	0.007407407407407406	2.0	1.0	CCM2	BM	IgM
36411	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
36412	0.0	0.0	1.0	CCM2	BM	IgM
36413	0.003703703703703704	1.0	1.0	CCM2	BM	IgM
36414	0.03260869565217391	9.0	1.0	CCM2	BM	IgM
36415	0.01838235294117647	5.0	1.0	CCM2	BM	IgM
36416	0.0	0.0	1.0	CCM2	BM	IgM
36417	0.0	0.0	1.0	CCM2	BM	IgM
36418	0.03296703296703297	9.0	1.0	CCM2	BM	IgM
36419	0.0	0.0	1.0	CCM2	BM	IgM
36420	0.0	0.0	1.0	CCM2	BM	IgM
36421	0.0	0.0	1.0	CCM2	BM	IgM
36422	0.0	0.0	1.0	CCM2	BM	IgM
37085	0.025179856115107913	7.0	2.0	CCM2	BM	IgM
37086	0.014388489208633094	4.0	1.0	CCM2	BM	IgM
